City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,persembe,41.0656,37.7714,6.23,79,94,1.47,TR,1730854700
364,bloemfontein,-29.1211,26.214,4.71,75,3,3.09,ZA,1730854702
365,aleg,17.0481,-13.9209,31.33,13,0,5.12,MR,1730854703
366,pocone,-16.2567,-56.6228,23.77,87,100,0.56,BR,1730854704
367,alappuzha,9.49,76.3264,25.27,82,24,2.02,IN,1730854705
368,noumea,-22.2763,166.4572,27.78,99,38,5.85,NC,1730854706
369,khonsa,27.0167,95.5667,19.66,72,100,1.59,IN,1730854707
370,onguday,50.75,86.15,3.39,99,100,1.11,RU,1730854708
371,kandahar,31.0,65.75,17.03,30,0,1.01,AF,1730854710
372,chaykovskiy,56.7686,54.1148,-3.47,78,100,4.24,RU,1730854712
373,donskoye,45.4552,41.9741,-0.01,76,9,6.73,RU,1730854713
374,aqadyr,48.2553,72.8483,7.78,97,100,6.3,KZ,1730854714
375,port alfred,-33.5906,26.891,15.13,64,91,3.24,ZA,1730854715
376,bria,6.5423,21.9863,20.16,77,64,0.88,CF,1730854716
377,oratorio,14.2281,-90.1758,19.94,97,99,0.42,GT,1730854717
378,mareeba,-17.0,145.4333,30.13,49,0,3.78,AU,1730854718
379,grand falls-windsor,48.9332,-55.6649,1.36,91,100,2.91,CA,1730854719
380,goondiwindi,-28.55,150.3167,36.31,18,0,4.46,AU,1730854721
381,karkira,36.9292,6.5856,18.53,77,0,1.15,DZ,1730854722
382,villa gesell,-37.2639,-56.973,14.19,57,0,4.88,AR,1730854723
383,selibaby,15.159,-12.1829,29.17,16,0,4.56,MR,1730854724
384,papao,-17.75,-149.55,28.82,76,100,0.97,PF,1730854725
385,tutoia,-2.7619,-42.2744,26.57,77,91,5.41,BR,1730854726
386,toliara,-23.35,43.6667,23.69,81,20,2.03,MG,1730854727
387,waren,53.5167,12.6833,6.12,99,100,0.99,DE,1730854728
388,san luis de la loma,17.2706,-100.8939,26.4,85,5,1.48,MX,1730854729
389,ohara,35.25,140.3833,15.81,89,100,7.04,JP,1730854731
390,carutapera,-1.195,-46.02,25.26,77,100,3.07,BR,1730854732
391,nemuro,43.3236,145.575,4.65,96,100,5.66,JP,1730854733
392,bardai,11.65,7.2333,18.4,29,0,3.8,NG,1730854734
393,baie-saint-paul,47.4411,-70.4986,13.87,91,100,5.81,CA,1730854735
394,nedryhayliv,50.834,33.8763,3.47,83,100,5.82,UA,1730854736
395,qamdo,31.1667,97.2333,-0.26,73,100,1.14,CN,1730854737
396,taro,-8.3862,115.28,27.35,51,78,1.24,ID,1730854738
397,nizhnesortymskiy,62.4397,71.7603,-9.21,91,48,4.95,RU,1730854739
398,tangalle,6.024,80.7911,25.36,85,92,0.52,LK,1730854741
399,coyhaique,-45.5752,-72.0662,2.78,98,96,2.73,CL,1730854742
400,ashibetsu,43.5097,142.1856,4.45,63,87,2.04,JP,1730854743
401,rehoboth,-23.3167,17.0833,15.35,19,49,2.73,NA,1730854744
402,griffith,41.5284,-87.4237,17.69,93,100,7.72,US,1730854745
403,saquarema,-22.92,-42.5103,22.42,79,67,3.87,BR,1730854746
404,zinjibar,13.1287,45.3807,27.6,73,18,5.38,YE,1730854747
405,zhangatas,43.5667,69.75,12.57,92,43,12.45,KZ,1730854748
406,quang ngai,15.1167,108.8,24.08,94,100,4.21,VN,1730854749
407,la palma,33.8464,-118.0467,20.65,65,75,4.63,US,1730854751
408,dryden,49.7833,-92.7503,-0.84,100,100,1.03,CA,1730854728
409,zouerate,22.7187,-12.4521,27.31,14,0,3.18,MR,1730854753
410,roma,43.2128,-75.4557,21.08,52,0,2.57,US,1730854723
411,yaren,-0.5472,166.916,28.27,68,68,3.07,NR,1730854755
412,wauchope,-31.45,152.7333,25.08,80,6,1.02,AU,1730854756
413,yendi,9.4427,-0.0099,22.44,38,0,1.68,GH,1730854757
414,kapit,2.0167,112.9333,25.17,92,100,0.49,MY,1730854758
415,zhanaozen,43.3,52.8,1.13,51,3,7.31,KZ,1730854759
416,miracema do tocantins,-9.5618,-48.3967,22.7,93,100,1.91,BR,1730854761
417,boende,-0.2167,20.8667,22.5,90,90,0.81,CD,1730854762
418,kerikeri,-35.2268,173.9474,18.5,46,100,2.18,NZ,1730854763
419,quellon,-43.1167,-73.6167,7.55,81,0,3.71,CL,1730854764
420,san andres,12.5847,-81.7006,27.01,94,20,1.03,CO,1730854765
421,portland,45.5234,-122.6762,11.16,89,100,3.09,US,1730854063
422,guiglo,6.5456,-7.4966,20.44,71,6,0.71,CI,1730854767
423,magistral'nyy,56.1725,107.4458,-5.44,87,9,1.16,RU,1730854768
424,akureyri,65.6835,-18.0878,8.96,81,100,1.54,IS,1730854769
425,mogocha,53.7333,119.7667,-13.74,85,100,0.33,RU,1730854771
426,mount isa,-20.7333,139.5,36.87,28,7,3.09,AU,1730854772
427,letlhakane,-21.4167,25.5833,24.28,24,79,2.78,BW,1730854773
428,gobabis,-22.45,18.9667,15.18,18,12,4.39,NA,1730854774
429,sao vicente,-23.9631,-46.3919,24.97,26,94,1.34,BR,1730854613
430,mil'kovo,55.6078,37.7956,-0.76,58,97,1.6,RU,1730854776
431,apiai,-24.5094,-48.8425,17.41,100,48,1.02,BR,1730854777
432,robertsport,6.7533,-11.3686,26.61,82,3,1.53,LR,1730854778
433,la paz,-16.5,-68.15,13.1,48,40,2.06,BO,1730854779
434,auki,-8.7676,160.7034,30.05,68,99,1.36,SB,1730854781
435,ierapetra,35.01,25.7353,17.86,59,0,5.81,GR,1730854782
436,lan sak,15.4529,99.5761,22.95,93,100,1.56,TH,1730854783
437,aberdeen,57.1437,-2.0981,2.27,100,4,0.51,GB,1730854784
438,la barceloneta,41.3807,2.1899,19.43,73,75,1.79,ES,1730854785
439,wanning,18.8003,110.3967,23.98,85,89,4.54,CN,1730854786
440,yamada,39.4667,141.95,7.02,83,100,1.41,JP,1730854787
441,zhangye,38.9342,100.4517,8.74,21,3,1.91,CN,1730854789
442,mount pearl,47.5166,-52.7813,0.74,84,75,2.57,CA,1730854790
443,nanakuli,21.3906,-158.1547,27.8,94,100,2.06,US,1730854791
444,bude,50.8243,-4.5413,13.23,88,99,4.56,GB,1730854792
445,belmonte,-15.8631,-38.8828,23.05,90,100,1.16,BR,1730854793
446,khamis mushait,18.3064,42.7292,15.34,55,0,0.0,SA,1730854794
447,cidade velha,14.9167,-23.6167,24.82,81,0,3.3,CV,1730854796
448,dubbo,-32.25,148.6167,30.07,42,31,2.57,AU,1730854797
449,buka,40.8108,69.1986,14.97,83,100,1.03,UZ,1730854799
450,novoshcherbinovskaya,46.4767,38.6476,2.03,60,17,3.73,RU,1730854800
451,xam nua,20.4197,104.0439,15.38,98,100,0.93,LA,1730854801
452,bainbridge,47.6262,-122.5212,10.11,88,75,0.89,US,1730854504
453,warmbad,-28.45,18.7333,14.76,39,43,9.23,NA,1730854803
454,prado,-17.3411,-39.2208,23.14,88,56,2.46,BR,1730854804
455,feicheng,35.2606,117.9675,10.21,40,0,1.13,CN,1730854805
456,mumford,5.2618,-0.759,25.71,83,5,1.53,GH,1730854806
457,palamos,41.8484,3.1291,17.22,70,100,2.9,ES,1730854807
458,burabay,53.0838,70.3138,-3.63,78,100,6.78,KZ,1730854809
459,nili,33.7218,66.1302,10.38,43,8,0.27,AF,1730854810
460,saint-pierre,-21.3393,55.4781,21.82,73,0,2.06,RE,1730854811
461,kolonia,50.9333,6.95,6.62,90,100,2.06,DE,1730854812
462,taggia,43.8485,7.8545,17.11,94,98,1.41,IT,1730854813
463,gisborne,-38.6533,178.0042,14.82,81,100,2.28,NZ,1730854814
464,turpan,42.9333,89.1667,11.05,41,100,0.46,CN,1730854815
465,shenjiamen,29.9576,122.298,16.61,59,0,7.68,CN,1730854816
466,new norfolk,-42.7826,147.0587,26.07,27,50,5.54,AU,1730854800
467,mazagao,-0.115,-51.2894,26.51,71,100,3.02,BR,1730854819
468,labasa,-16.4167,179.3833,27.39,72,99,3.41,FJ,1730854820
469,malvan,16.0667,73.4667,24.65,67,100,3.07,IN,1730854821
470,floro,61.5996,5.0328,7.98,87,75,6.17,NO,1730854822
471,lorengau,-2.0226,147.2712,30.05,64,7,0.89,PG,1730854823
472,delijan,33.9905,50.6838,13.72,45,0,2.18,IR,1730854824
473,crane,31.3974,-102.3501,15.67,21,0,2.85,US,1730854798
474,itoman,26.1247,127.6694,24.43,64,75,8.75,JP,1730854826
475,gorontalo,0.5412,123.0595,31.99,51,100,1.1,ID,1730854827
476,riyadh,24.6877,46.7219,21.21,48,0,1.95,SA,1730854829
477,pangai,-19.8,-174.35,25.06,65,40,5.14,TO,1730854831
478,marsh harbour,26.5412,-77.0636,26.14,89,11,10.52,BS,1730854832
479,shimoda,34.6667,138.95,19.36,70,8,2.11,JP,1730854833
480,khandyga,62.6667,135.6,-22.44,92,93,1.07,RU,1730854834
481,ulenje,-8.9333,33.6833,17.22,67,100,0.29,TZ,1730854835
482,agadez,19.75,10.25,18.18,34,0,4.59,NE,1730854836
483,fort saskatchewan,53.7168,-113.2187,1.69,64,5,1.54,CA,1730854837
484,lashio,22.9333,97.75,16.85,98,100,0.23,MM,1730854838
485,timbuktu,16.7735,-3.0074,26.5,19,0,3.76,ML,1730854840
486,las palmas de gran canaria,28.0997,-15.4134,21.07,77,20,5.66,ES,1730854829
487,vilhena,-12.7406,-60.1458,21.24,98,100,1.68,BR,1730854842
488,port hueneme,34.1478,-119.1951,20.2,61,0,2.57,US,1730854472
489,zhumysker,49.3333,49.4,-3.21,80,13,9.65,KZ,1730854844
490,tame,6.461,-71.73,24.45,72,58,2.09,CO,1730854845
491,saipan,15.1355,145.701,30.36,80,96,5.81,MP,1730854846
492,ilhabela,-23.7781,-45.3581,22.87,93,91,0.62,BR,1730854849
493,murzuq,25.9155,13.9184,16.82,50,0,4.14,LY,1730854850
494,pisco,-13.7,-76.2167,18.03,82,0,7.2,PE,1730854851
495,qarqaraly,49.4058,75.4742,3.37,93,100,3.21,KZ,1730854852
496,ruidoso,33.3317,-105.673,7.08,58,0,2.57,US,1730854853
497,dalmatovo,56.26,62.9362,-2.06,73,100,4.71,RU,1730854854
498,thames,-37.1333,175.5333,20.27,62,100,1.09,NZ,1730854856
499,gizo,-8.103,156.8419,29.18,74,100,3.19,SB,1730854857
500,nuevo casas grandes,30.4167,-107.9167,11.06,20,0,1.14,MX,1730854858
501,acarau,-2.8856,-40.12,25.79,80,90,6.96,BR,1730854859
502,shefford,52.0387,-0.334,9.23,80,100,1.54,GB,1730854860
503,agnibilekrou,7.1344,-3.2047,19.73,67,5,0.76,CI,1730854861
504,zimovniki,47.1483,42.4633,-1.6,72,59,6.12,RU,1730854862
505,qianjiang,30.4151,112.8859,16.87,39,0,4.05,CN,1730854863
506,rawson,-43.3002,-65.1023,22.16,23,0,9.77,AR,1730854864
507,santa ana,33.7456,-117.8678,20.8,56,75,4.63,US,1730854680
508,ylitornio,66.3089,23.6773,0.77,96,100,1.35,FI,1730854867
509,callao,-12.0667,-77.15,20.4,77,100,5.66,PE,1730854868
510,tezu,27.9167,96.1667,21.05,50,100,1.51,IN,1730854869
511,miyaly,48.8844,53.7836,-1.03,92,100,13.49,KZ,1730854780
512,messini,37.0511,22.0078,12.91,62,20,4.63,GR,1730854871
513,kilis,36.7161,37.115,11.44,35,0,2.36,TR,1730854872
514,salemi,37.8231,12.8056,15.04,91,8,0.82,IT,1730854873
515,muscatine,41.4667,-91.1335,13.69,89,20,4.63,US,1730854874
516,xapuri,-10.6517,-68.5044,28.11,53,3,1.18,BR,1730854876
517,alva,56.1528,-3.8051,7.0,89,100,1.46,GB,1730854877
518,bonnyville,54.2668,-110.735,-1.11,74,9,3.65,CA,1730854878
519,saint-joseph,-21.3667,55.6167,21.21,81,24,3.69,RE,1730854879
520,darya khan,31.7912,71.1039,22.22,30,0,1.91,PK,1730854881
521,polyarnyy,69.1989,33.4478,3.69,82,100,11.45,RU,1730854870
522,pimentel,-6.8367,-79.9342,19.16,82,0,7.2,PE,1730854883
523,haimen,23.1935,116.6142,21.22,73,100,9.06,CN,1730854884
524,rwamagana,-1.9487,30.4347,14.81,97,79,0.54,RW,1730854886
525,saldanha,-33.0117,17.9442,12.03,67,9,4.79,ZA,1730854887
526,sinan,34.8262,126.1086,11.03,66,77,8.35,KR,1730854888
527,chegdomyn,51.1167,133.0167,-8.24,69,100,1.56,RU,1730854889
528,ca mau,9.1769,105.15,27.07,82,100,2.16,VN,1730854890
529,timra,62.487,17.3257,5.82,87,0,1.54,SE,1730854891
530,rosales,15.8944,120.6328,27.25,76,88,2.16,PH,1730854892
531,fort mcmurray,56.7268,-111.381,-2.23,100,100,2.06,CA,1730854817
532,laranjeiras do sul,-25.4078,-52.4161,18.92,95,12,1.27,BR,1730854894
533,nabire,-3.3667,135.4833,30.25,68,38,1.67,ID,1730854896
534,sao borja,-28.6606,-56.0044,23.3,78,100,5.98,BR,1730854897
535,port loko,8.7667,-12.7833,22.28,73,0,1.15,SL,1730854898
536,amasra,41.7463,32.3863,7.88,71,0,4.1,TR,1730854899
537,klaksvik,62.2266,-6.589,9.51,95,84,11.04,FO,1730854900
538,kaka,37.3482,59.6143,10.92,58,100,7.14,TM,1730854901
539,port blair,11.6667,92.75,25.02,94,40,2.06,IN,1730854902
540,idrinskoye,54.3708,92.1358,-1.58,70,100,1.51,RU,1730854903
541,mana,5.6592,-53.7767,26.91,80,94,3.71,GF,1730854904
542,baruun-urt,46.6806,113.2792,-4.68,73,3,3.44,MN,1730854906
543,kisangani,0.5167,25.2,20.73,96,99,1.12,CD,1730854824
544,kondopoga,62.2057,34.2614,-0.32,97,100,2.94,RU,1730854909
545,holdrege,40.4403,-99.3698,9.95,46,0,1.54,US,1730854910
546,kamianske,48.5113,34.6021,3.06,40,100,6.06,UA,1730854911
547,paita,-5.0892,-81.1144,18.21,88,100,5.43,PE,1730854912
548,port augusta,-32.5,137.7667,25.64,47,100,9.16,AU,1730854913
549,mokhsogollokh,61.4681,128.9203,-21.28,89,6,1.25,RU,1730854915
550,antsohihy,-14.8796,47.9875,24.61,75,7,2.1,MG,1730854916
551,nadym,65.5333,72.5167,-5.9,93,100,9.67,RU,1730854917
552,bayganin,48.6947,55.8742,0.07,98,100,10.34,KZ,1730854918
553,pailon,-17.65,-62.75,23.8,90,98,3.99,BO,1730854919
554,sao joao da barra,-21.6403,-41.0511,22.65,81,91,4.57,BR,1730854920
555,poshekhon'ye,58.4993,39.1353,-3.08,84,91,1.24,RU,1730854921
556,mingora,34.7758,72.3625,17.0,41,100,2.43,PK,1730854922
557,alofi,-19.0595,-169.9187,24.94,73,100,6.17,NU,1730854738
558,sake,-1.5736,29.045,16.55,94,100,0.17,CD,1730854925
559,monaghan,54.25,-6.9667,12.2,97,100,3.21,IE,1730854926
560,arkhangel'sk,64.5401,40.5433,-2.94,100,100,3.0,RU,1730854927
561,norfolk,42.1668,-71.2495,18.66,76,4,1.34,US,1730854928
562,san juan de uraba,8.7592,-76.5297,26.59,81,89,0.49,CO,1730854929
563,kargasok,59.0556,80.8572,-2.67,82,35,3.74,RU,1730854930
564,yokadouma,3.5167,15.05,20.36,90,8,0.61,CM,1730854931
565,urengoy,65.9667,78.3667,-5.34,95,100,8.25,RU,1730854779
566,strezhevoy,60.7333,77.5889,-2.82,86,92,4.31,RU,1730854933
567,ribeira brava,32.65,-17.0667,20.95,75,100,2.75,PT,1730854935
568,guaruja,-23.9931,-46.2564,24.91,26,66,1.34,BR,1730854936
569,namtsy,62.7161,129.6658,-23.33,96,43,1.3,RU,1730854937
570,argo,37.6333,22.7333,10.81,83,0,1.71,GR,1730854938
571,gondar,12.6,37.4667,12.63,67,0,2.32,ET,1730854939
572,taroa,8.7058,171.2275,28.83,79,40,9.05,MH,1730854940
573,kristiansund,63.1115,7.732,9.51,81,100,1.54,NO,1730854867
574,goz beida,13.95,20.55,23.84,26,0,3.54,TD,1730854942
575,shakiso,5.75,38.9167,12.55,84,67,1.82,ET,1730854943
576,urangan,-25.3,152.9,23.65,69,1,7.17,AU,1730854945
577,muncar,-8.4333,114.3333,29.35,66,100,3.33,ID,1730854946
578,kachug,53.9606,105.8817,-2.03,90,100,0.55,RU,1730854947
579,gwadar,25.1216,62.3254,25.4,81,0,0.29,PK,1730854948
580,thabazimbi,-24.5917,27.4116,19.83,30,8,0.87,ZA,1730854949
581,ogoja,6.6547,8.7976,24.01,58,51,1.9,NG,1730854950
582,abepura,-2.6333,140.5833,30.45,70,12,2.06,ID,1730854810
583,dzilam gonzalez,21.2833,-88.9333,24.49,88,0,2.43,MX,1730854952
584,chaadayevka,53.1427,45.9122,-4.16,88,100,4.66,RU,1730854953
585,saint-georges,12.0564,-61.7485,27.82,83,20,0.0,GD,1730854955
586,bubaque,11.2833,-15.8333,28.49,77,5,4.33,GW,1730854889
587,zambezi,-13.5432,23.1047,18.6,91,100,1.69,ZM,1730854957
588,sassandra,4.95,-6.0833,24.56,88,20,0.96,CI,1730854958
589,mata-utu,-13.2816,-176.1745,27.31,80,100,6.85,WF,1730854959
590,damaturu,11.747,11.9608,22.49,25,0,3.44,NG,1730854960
591,delta,5.5,6.0,24.43,92,7,1.43,NG,1730854961
592,parapat,2.663,98.9349,21.65,80,100,0.43,ID,1730854962
593,albertina,-22.2008,-46.6158,18.49,95,100,2.25,BR,1730854964
594,grand-lahou,5.1367,-5.0242,25.38,86,4,0.63,CI,1730854965
595,drabiv,49.963,32.1529,4.23,63,100,6.43,UA,1730854966
596,sutherlin,43.3901,-123.3126,10.35,38,75,1.54,US,1730854967
597,bikin,46.8161,134.26,-2.59,50,85,3.42,RU,1730854968
598,taupo,-38.6833,176.0833,15.52,79,100,1.6,NZ,1730854969
